          10   300.00000000000000        14909305127.283728     
   96.851497192324985       -15.852130117021630        98.258995571448452        119.70989925473515        115.70702638291453       -87.391230521984397        67.740974491107522       -69.869739263182581       -57.870930261034623       -8.4937321903125849       -89.003355118236911        65.192103788210375       -22.896519540019796        15.994677432475328       -54.450923875500415       -20.708399741390650        29.814831622132260        77.684764088569921        91.181691604183754        113.84313842763729       -114.47622122244096        90.911649747374952        84.677448937732862        5.8617882486742374        141.93417717770723        16.459247318732793        39.368675705379850        43.768762004289385        98.228854376816088        27.822978478677477        0.0000000000000000        100.00000000000000        1.5149757056842508       0.46417706549381443       0.81921290052793472       0.94717401032728044       0.94717401032728044       0.87029365706552420       0.38179281562501532        1.5149757056842508       0.90099350534126110       0.95811915141280513     
   96.850908530448990       -15.850649645370311        98.256575640722303        119.70459940127536        115.70536160969854       -87.392902367949503        67.740812131109280       -69.868453078725935       -57.869875086537533       -8.4921618780842412       -89.001441118769250        65.190999670575394       -22.894626930317106        15.995043118551930       -54.449604875756698       -20.706414080077106        29.814822019694631        77.683077439164606        91.184819683915023        113.84206962686022       -114.47068407546041        90.908990329883750        84.676737732089506        5.8625061394848021        141.93158208253561        16.459874363373618        39.368443167392648        43.771490729310770        98.226635372597059        27.821464348364252        37273362.818209194        149093.05127283727        1.5150968742592505       0.46422722289068891       0.81926045214309229       0.94722485746462226       0.94722485746462226       0.87038602082463112       0.38183588123417223        1.5150968742592505       0.90099195927928721       0.95820559711643871     
   96.849144302839434       -15.846212491572256        98.249322843449221        119.68871144035434        115.70037198457047       -87.397917181208072        67.740325482049045       -69.864598261564367       -57.866712610661963       -8.4874556046657545       -88.995704694057011        65.187690577314854       -22.888954587354256        15.996139099320137       -54.445651709583537       -20.700462830701319        29.814793195871204        77.678022439932391        91.194198775080636        113.83886663741835       -114.45408466440085        90.901018893839492        84.674606428776926        5.8646581807391787        141.92380422586425        16.461753606620359        39.367746308050563        43.779669902694664        98.219984494616497        27.816925816368038        74546625.636419013        149093.05127283727        1.5154601016684579       0.46437760488723651       0.81940299028162400       0.94737727232661906       0.94737727232661906       0.87066293552207286       0.38196501325426929        1.5154601016684579       0.90098725435379556       0.95846469460127970     
   96.846207134235527       -15.838824776867872        98.237247274261364        119.66224631414856        115.69206409848059       -87.406280316674923        67.739515106283392       -69.858180232187934       -57.861447227860083       -8.4796202926316724       -88.986153951776174        65.182181318347673       -22.879510452510186        15.997963788148359       -54.439069940388435       -20.690554261276738        29.814745058126050        77.669606347303898        91.209827515688616        113.83353488814772       -114.42643415509573        90.887743922824086        84.671058767525167        5.8682427085340807        141.91085421630214        16.464882198579957        39.366586344422579        43.793290796937100        98.208910161824264        27.809367647149823        111819888.45462884        149093.05127283727        1.5160650977365722       0.46462816644198757       0.81964037866094386       0.94763110392852379       0.94763110392852379       0.87112428660198649       0.38218021096706467        1.5160650977365722       0.90097918335174210       0.95889611346976655     
   96.842099645655821       -15.828492294554188        98.220358550575398        119.62520642966305        115.68044397467527       -87.418005724557219        67.738381457935077       -69.849204194074474       -57.854083119919672       -8.4686628019353396       -88.972796704501746        65.174476621417384       -22.866302124993918        16.000515629937585       -54.429864912277480       -20.676696238547041        29.814677424020662        77.657836231635116        91.231712996437651        113.82608024612527       -114.38773461964379        90.869171636889376        84.666098862984157        5.8732590874692896        141.89274200714809        16.469257257435054        39.364964611891089        43.812346991747816        98.193419797952529        27.798793273410183        149093151.27283865        149093.05127283727        1.5169117387879909       0.46497898180711938       0.81997253148308535       0.94798625177239548       0.94798625177239548       0.87177015758762333       0.38248160166225104        1.5169117387879909       0.90096739565652639       0.95949955886194960     
   96.836824454432829       -15.815220510982131        98.198665813627144        119.57758556474124        115.66551706299403       -87.433116049018366        67.736924883288367       -69.837675134083156       -57.844624256686103       -8.4545899299436815       -88.955640470818409        65.164581132243384       -22.849336862905172        16.003793101136647       -54.418041750716810       -20.658896229341583        29.814590021483212        77.642718977608482        91.259870854835626        113.81650902259510       -114.33797893921715        90.845305988953726        84.659731206642618        5.8797077131393518        141.86947689837535        16.474875869458934        39.362882564043069        43.836834377564088        98.173519831573344        27.785204794977243        186366414.09104848        149093.05127283727        1.5180000670455716       0.46543024497990437       0.82039941323963306       0.94844266563433377       0.94844266563433377       0.87260083008533029       0.38286944155200980        1.5180000670455716       0.90095139570721106       0.96027476909565002     
   96.830384174260686       -15.799014566376055        98.172177729088077        119.51936871939618        115.64728823077569       -87.451642783628756        67.735145621147524       -69.823597822628003       -57.833074396700269       -8.4374084113888266       -88.934692476361406        65.152499414595439       -22.828621584122622        16.007794709815901       -54.403605363076430       -20.637161301770469        29.814482489024584        77.624261284474841        91.294325423919446        113.80482798216927       -114.27715064981658        90.816148655692956        84.651960670202911        5.8875900174738565        141.84106753825344        16.481735088973974        39.360341772731068        43.866751164612090        98.149215694403324        27.768602974859078        223639676.90925831        149093.05127283727        1.5193302902493984       0.46598227064692699       0.82092103857886978       0.94900034540821254       0.94900034540821254       0.87361678432765799       0.38334411738384405        1.5193302902493984       0.90093054053563570       0.96122151243935483     
   96.822781415255420       -15.779879275475931        98.140902487264484        119.45053191012725        115.62576175023403       -87.473626486058535        67.733043803162275       -69.806976813634094       -57.819437087753563       -8.4171249182377608       -88.909959654788480        65.138235950293208       -22.804162867020700        16.012518995799706       -54.386560439058506       -20.611498126259928        29.814354375901726        77.602469666139086        91.335109937914083        113.79104435544083       -114.20522372851580        90.781699022862867        84.642792510429672        5.8969084769601228        141.80752192461688        16.489831938253442        39.357343928302747        43.902097897579786        98.120511817839287        27.748987232427037        260912939.72746813        149093.05127283727        1.5209027814934502       0.46663549563563100       0.82153747223481632       0.94965934100546401       0.94965934100546401       0.87481870025883879       0.38390614877712825        1.5209027814934502       0.90090403634567939       0.96233958297177224     
   96.814018784028349       -15.757819128001012        98.104847802880826        119.37104190397793        115.60094128210959       -87.499117055426197        67.730619454117559       -69.787816444279244       -57.803715667359512       -8.3937460594806481       -88.881448648681911        65.121795139130356       -22.775966951016244        16.017964530857128       -54.366911451009081       -20.581912976428491        29.814205142228634        77.577350451092002        91.382266798074482        113.77516585520254       -114.12216231678718        90.741954164956553        84.632232375503222        5.9076666237995887        141.76884740577191        16.499163407366417        39.353890840000147        43.942877475998841        98.087411627694692        27.726355633679457        298186202.54567200        149093.05127283727        1.5227180792782238       0.46739048089404273       0.82224882901787610       0.95041975231065234       0.95041975231065234       0.87620745916887477       0.38455619131930380        1.5227180792782238       0.90087093408468599       0.96362879546409363     
   96.804098883771815       -15.732838288933898        98.064020914445607        119.28085588808864        115.57282985534508       -87.528174076773595        67.727872492187686       -69.766120834519498       -57.785913263142469       -8.3672783808389628       -88.849165810380867        65.103181298725488       -22.744039736946046        16.024129918950731       -54.344662654115098       -20.548411729804471        29.814034159035415        77.548909782187025        91.435847902957846        113.75720069652114       -114.02792037644008        90.696908819064888        84.620286312916619        5.9198690600675139        141.72505068105059        16.509726453965946        39.349984436527656        43.989095180468318        98.049917537099347        27.700704878517957        335459465.36387438        149093.05127283727        1.5247768877776287       0.46824791402635829       0.82305527386704236       0.95128172919260612       0.95128172919260612       0.87778414588557963       0.38529504046920915        1.5247768877776287       0.90083012394143491       0.96508897920140257     
