          10   300.00000000000000        14909305127.283728     
   149.26787702778518        20.047412283382016        139.77461264883749       -127.87372090980465       -148.39343121668182       -45.875613444595359        120.15735432656771       -33.970196862778934       -16.355313183645592        43.922647645147606       -53.103812717833264        106.70772086559941        29.519860295440395        51.894219832878974       -12.935306798111384        31.707980094069541        65.714374022535907        119.20038116595896        143.59807143964395        149.74268082804093       -72.960604145051917        143.32802958283514        120.57699133813651        47.377405326063268       -105.64944298683257        52.358789719136439        80.884292782768881        96.185141839749576        134.12839677721973        69.338595556066508        0.0000000000000000        100.00000000000000        0.0000000000000000        7.6077517074890966E-002  0.54614193368528985       0.41405017556076423        0.0000000000000000        0.0000000000000000      -0.30413903046288676      -0.50499190189475029        0.0000000000000000      -0.53490407096804859     
   149.26776896270803        20.047058313447717        139.77479380971047       -127.87308650387310       -148.39343714222244       -45.875156398293392        120.15727755360902       -33.970302059377460       -16.355366521902301        43.922651310951380       -53.103909205919585        106.70770080179983        29.519844961300233        51.893937503515545       -12.935407184452277        31.707947876875551        65.714048665830290        119.20041924356129        143.59866275184950        149.74265092457364       -72.960059990537744        143.32834836331972        120.57683412541853        47.377089368185331       -105.64946957241396        52.358388460280977        80.884400192941683        96.184728449393845        134.12846659944299        69.338686290432818        14909405.127283741        149093.05127283727        0.0000000000000000        7.6078125902954319E-002  0.54614063751290431       0.41405030395615522        0.0000000000000000        0.0000000000000000      -0.30413710691519835      -0.50498677782767099        0.0000000000000000      -0.53490245098943157     
   149.26744476947647        20.045996415511357        139.77533728628376       -127.87118329661428       -148.39345491589583       -45.873785276183952        120.15704723609541       -33.970617645431830       -16.355526535357694        43.922662308910013       -53.104198667991426        106.70764061135010        29.519798960213340        51.893090522958758       -12.935708340077035        31.707851228119182        65.713072603456453        119.20053347548331        143.60043667724295        149.74256121751864       -72.958427547738609        143.32930467133858        120.57636249956096        47.376141514197052       -105.64954933149401        52.357184696466987        80.884722420805346        96.183488317203327        134.12867605825070        69.338958480989120        29818710.254567321        149093.05127283727        0.0000000000000000        7.6079952407127394E-002  0.54613674902561260       0.41405068913731990        0.0000000000000000        0.0000000000000000      -0.30413133623041311      -0.50497140609055413        0.0000000000000000      -0.53489759093846467     
   149.26690444539389        20.044226596682734        139.77624307500230       -127.86801126857492       -148.39348452933345       -45.871500091870843        120.15666337193568       -33.971143618185188       -16.355793224360703        43.922680640960898       -53.104681105253064        106.70754029548294        29.519722294946614        51.891678891085718       -12.936210262871548        31.707690153684286        65.711445832456860        119.20072386213444        143.60339322974548        149.74241171451015       -72.955706835088804        143.33089843225548        120.57557648479701        47.374561797600812       -105.64968227321928        52.355178433656029        80.885259467041593        96.181421526525284        134.12902513567963        69.339412097415121        44728015.381851159        149093.05127283727        0.0000000000000000        7.6082996696364230E-002  0.54613026820867738       0.41405133109956466        0.0000000000000000        0.0000000000000000      -0.30412171812860900      -0.50494578766333487        0.0000000000000000      -0.53488949033949673     
   149.26614798596603        20.041748868811080        139.77751116994094       -127.86357038733247       -148.39352596858782       -45.868300868026921        120.15612595764418       -33.971879973042689       -16.356166589493061        43.922706310332906       -53.105356519711648        106.70739985625228        29.519614970111601        51.889702607691731       -12.936912949312331        31.707464663377056        65.709168347902548        119.20099040419704        143.60753243255886        149.74220242827224       -72.951897883313322        143.33312952171084        120.57447612150558        47.372350274222221       -105.64986841283371        52.352369681784403        80.886011332785870        96.178528216238334        134.12951380179891        69.340047089190065        59637320.509135090        149093.05127283727        0.0000000000000000        7.6087258952267880E-002  0.54612119503754830       0.41405222983506923        0.0000000000000000        0.0000000000000000      -0.30410825214342019      -0.50490992417928504        0.0000000000000000      -0.53487814840004499     
   149.26517538490128        20.038563248484490        139.77914156280562       -127.85786060749497       -148.39357921413210       -45.864187636394817        120.15543498833995       -33.972826703571378       -16.356646631569809        43.922739321546338       -53.106224914176970        106.70721929653388        29.519476992164801        51.887161672490670       -12.937816394466500        31.707174770926077        65.706240142893321        119.20133310262571        143.61285431816520        149.74193337661973       -72.947000735429171        143.33599776567090        120.57306146619678        47.369507022192742       -105.65010777167763        52.348758454763832        80.886978019627009        96.174808580701765        134.13014201472424        69.340863385613005        74546625.636419013        149093.05127283727        0.0000000000000000        7.6092739429110351E-002  0.54610952947786540       0.41405338533288139        0.0000000000000000        0.0000000000000000      -0.30409093762229150      -0.50486381792506618        0.0000000000000000      -0.53486356401119406     
   149.26398663411123        20.034669757028929        139.78113424293340       -127.85088187070029       -148.39364424085977       -45.859160437787487        120.15459045774611       -33.973983801499557       -16.357233351639753        43.922779680413072       -53.107286292261342        106.70699862002526        29.519308369408066        51.884056085115290       -12.938920591991844        31.706820493982057        65.702661208558112        119.20175195864678        143.61935892832642        149.74160458245993       -72.941015446747883        143.33950294049976        120.57133259149204        47.366032141925189       -105.65040037718683        52.344344770481889        80.888159529606199        96.170262869686084        134.13090972063449        69.341860895830024        89455930.763702944        149093.05127283727        0.0000000000000000        7.6099438453860427E-002  0.54609527148548231       0.41405479757891595        0.0000000000000000        0.0000000000000000      -0.30406977372683464      -0.50480747184082120        0.0000000000000000      -0.53484573574815775     
   149.26258172371172        20.030068420507067        139.78348919729387       -127.84263410561519       -148.39372101808493       -45.853219322088492        120.15359235818880       -33.975351256716685       -16.357926750986305        43.922827394036410       -53.108540658379439        106.70673783124512        29.519109111988925        51.880385845117679       -12.940225534136813        31.706401854117683        65.698431534055786        119.20224697375745        143.62704631408300        149.74121607379388       -72.933942084878566        143.34364477304851        120.56928958609804        47.361925756082591       -105.65074626289135        52.339128650803332        80.889555865216067        96.164891388282228        134.13181685379553        69.343039508870476        104365235.89098687        149093.05127283727        0.0000000000000000        7.6107356426219464E-002  0.54607842100647808       0.41405646655595396        0.0000000000000000        0.0000000000000000      -0.30404475943328807      -0.50474088952028051        0.0000000000000000      -0.53482466187099886     
   149.26096064202224        20.024759269717013        139.78620641049056       -127.83311722793441       -148.39380950954097       -45.846364348253104        120.15244068059597       -33.976929057272869       -16.358726831128269        43.922882470811018       -53.109988017747952        106.70643693553397        29.518879231901195        51.876150951969912       -12.941731211740549        31.705918876827344        65.693551106575526        119.20281814972505        143.63591653575401        149.74076788371818       -72.925780729731059        143.34842294076608        120.56693255477491        47.357188009539868       -105.65114546841389        52.333110121571110        80.891167029398986        96.158694496791739        134.13286333658820        69.344399093690384        119274541.01827081        149093.05127283727        0.0000000000000000        7.6116493818665573E-002  0.54605897797718195       0.41405839224363639        0.0000000000000000        0.0000000000000000      -0.30401589353307817      -0.50466407521089718        0.0000000000000000      -0.53480034032550416     
   149.25912337556852        20.018742340190556        139.78928586476192       -127.82233114037963       -148.39390967338090       -45.838595584309061        120.15113541449550       -33.978717189378237       -16.359633593820853        43.922944920422893       -53.111628376385362        106.70609593905371        29.518618742985584        51.871351405064814       -12.943437614232971        31.705371591526848        65.688019911337577        119.20346548858591        143.64596966293621        149.74026005042757       -72.916531473520479        143.35383707182967        120.56426161829943        47.351819069338745       -105.65159803946757        52.326289212607840        80.892993025545636        96.151672610597302        134.13404907954117        69.345939499223547        134183846.14555474        149093.05127283727        0.0000000000000000        7.6126851176504987E-002  0.54603694232420130       0.41406057461846307        0.0000000000000000        0.0000000000000000      -0.30398317463347707      -0.50457703381399843        0.0000000000000000      -0.53477276874422652     
